unique(rios_data_token2it$it_tokens_2w),dei_related
differing student,FALSE
student mindsets,TRUE
hybrid virtual,FALSE
virtual module,FALSE
virtual dissector,FALSE
dissector table,FALSE
traditional laboratory,FALSE
module embraces,TRUE
hybrid learning,FALSE
lab reading,FALSE
reading material,FALSE
material online,FALSE
online via,FALSE
via email,FALSE
instructional online,FALSE
management olm,TRUE
olm interface,FALSE
reading assignment,TRUE
contains embedded,FALSE
embedded youtube,FALSE
khan academy,FALSE
academy videos,FALSE
explore web,FALSE
based digital,FALSE
digital content,FALSE
electronic text,FALSE
inclusion within,TRUE
within many,FALSE
many institutions,FALSE
become increasingly,FALSE
increasingly paramount,FALSE
paramount many,FALSE
many organizations,FALSE
social entities,TRUE
adopt standards,FALSE
also fostering,TRUE
fostering inclusive,TRUE
members feel,TRUE
feel like,FALSE
like part,TRUE
cohesive team,TRUE
inclusion standards,TRUE
standards can,FALSE
professional societies,TRUE
societies degree,TRUE
degree programs,FALSE
even anatomy,FALSE
physiology classes,FALSE
particular module,TRUE
module instructors,FALSE
discuss occupational,FALSE
occupational diversity,TRUE
ultimately decide,FALSE
pursue different,FALSE
different occupations,FALSE
occupations career,FALSE
career paths,FALSE
turn can,FALSE
can influence,FALSE
student may,FALSE
particular topic,TRUE
topic covered,FALSE
interested students,TRUE
students based,TRUE
particularly appeal,TRUE
students interested,TRUE
occupational therapy,FALSE
therapy physical,FALSE
physical therapy,FALSE
exercise science,FALSE
science since,FALSE
since many,FALSE
concepts regarding,FALSE
regarding kinesiology,FALSE
fields instructors,FALSE
quick explanation,FALSE
lab module,FALSE
module concepts,FALSE
study even,FALSE
become occupational,FALSE
physical therapists,FALSE
therapists instructors,FALSE
can discuss,FALSE
content pertaining,FALSE
skeletal muscle,FALSE
muscle anatomy,FALSE
greater detail,FALSE
medical dental,FALSE
dental nurse,FALSE
nurse anesthesia,FALSE
anesthesia physician,FALSE
physician assistant,FALSE
anatomy relevant,TRUE
relevant curricula,TRUE
curricula moreover,FALSE
moreover exposure,FALSE
career correlations,FALSE
correlations may,FALSE
may allow,FALSE
relevant fields,TRUE
professional options,FALSE
represented populations,FALSE
populations including,FALSE
including women,TRUE
women trans,TRUE
gender non,TRUE
non conforming,TRUE
students since,TRUE
might encourage,TRUE
help diversify,TRUE
diversify fields,TRUE
respective groups,TRUE
instance physical,FALSE
field often,FALSE
often predominated,TRUE
caucasian men,TRUE
caucasian women,TRUE
women exposure,TRUE
stereotypical norms,TRUE
norms can,FALSE
help educate,FALSE
educate underrepresented,TRUE
best decisions,FALSE
not intend,FALSE
health related,TRUE
related careers,FALSE
careers nevertheless,FALSE
nevertheless instructors,FALSE
metabolism homeostasis,FALSE
homeostasis maximal,FALSE
maximal oxygen,FALSE
oxygen consumption,FALSE
anaerobic capacity,FALSE
basic health,TRUE
physical exercise,FALSE
exercise since,FALSE
since students,TRUE
physical exercises,FALSE
instructors teaching,FALSE
higher healthcare,TRUE
healthcare disparities,TRUE
normal providing,FALSE
providing statistics,FALSE
national center,FALSE
health statistics,TRUE
statistics nchs,FALSE
nchs regarding,FALSE
powerful learning,TRUE
providing awareness,TRUE
students international,TRUE
international readers,FALSE
readers can,FALSE
respective health,TRUE
health institutions,TRUE
similar data,FALSE
awareness can,TRUE
can motivate,FALSE
motivate students,TRUE
healthier lifestyles,TRUE
lifestyles among,FALSE
colleagues friends,FALSE
friends families,TRUE
community members,TRUE
also important,FALSE
important even,FALSE
healthy individuals,TRUE
lack healthy,TRUE
healthy lifestyles,TRUE
lifestyles due,FALSE
include limited,FALSE
limited access,TRUE
healthy foods,TRUE
foods lower,FALSE
lower socioeconomic,TRUE
status reduced,TRUE
reduced health,TRUE
health literacy,TRUE
social determinants,TRUE
comradery around,TRUE
around physical,FALSE
physical activity,FALSE
critical strategy,TRUE
reducing health,TRUE
supporting healthy,TRUE
healthy living,TRUE
can invite,TRUE
invite students,TRUE
example instructors,FALSE
challenge one,FALSE
fittest alternatively,TRUE
alternatively instructors,TRUE
walls posters,FALSE
convey helpful,FALSE
helpful tips,FALSE
least thirty,FALSE
thirty minutes,FALSE
walking jogging,FALSE
jogging biking,FALSE
biking etc,FALSE
daily routines,FALSE
provide encouraging,TRUE
motivating words,TRUE
stay healthy,TRUE
healthy additionally,TRUE
create groups,FALSE
support healthy,TRUE
hang photos,FALSE
backgrounds engaged,TRUE
physical activities,FALSE
activities instructors,FALSE
encouraging words,TRUE
highlight helpful,FALSE
exercise physiology,FALSE
physiology component,FALSE
lab instructors,FALSE
instructors might,FALSE
also teach,FALSE
teach classes,FALSE
physiology lab,FALSE
disabilities provide,TRUE
provide another,FALSE
another enriching,TRUE
enriching opportunity,TRUE
incorporating experiential,FALSE
experiential diversity,TRUE
environment instructors,TRUE
injuries instructors,FALSE
can simply,FALSE
simply allow,FALSE
close proximity,FALSE
partner within,TRUE
lab group,FALSE
perhaps even,FALSE
even serve,FALSE
perform alternative,TRUE
alternative exercises,TRUE
manually propelling,TRUE
arms instructors,FALSE
modified circumstances,FALSE
circumstances either,FALSE
either way,FALSE
way instructors,FALSE
decision students,TRUE
share group,FALSE
assigned partner,TRUE
share sequence,FALSE
biological concepts,FALSE
students using,TRUE
using wheelchairs,TRUE
wheelchairs crutches,TRUE
assistive device,TRUE
group partners,TRUE
muscle fatigue,TRUE
fatigue can,TRUE
can apply,FALSE
rapidly rotating,FALSE
arms perhaps,FALSE
rush somewhere,FALSE
somewhere quickly,FALSE
communication exchange,FALSE
exchange students,TRUE
without disabilities,TRUE
gain insights,FALSE
perform tasks,FALSE
involve physical,FALSE
physical exertion,FALSE
exertion like,FALSE
like pedaling,FALSE
stationary bicycle,FALSE
wingate test,FALSE
consumption experiment,TRUE
also sharing,TRUE
running experiments,TRUE
equitable opportunity,TRUE
alternative means,TRUE
means since,FALSE
also included,FALSE
students instructors,TRUE
might even,FALSE
even choose,FALSE
share policy,FALSE
dr kimberly,FALSE
kimberly d,FALSE
d tanner,FALSE
tanner also,FALSE
self assessment,TRUE
promoting student,FALSE
cultivating classroom,TRUE
classroom equity,TRUE
might want,FALSE
article addresses,TRUE
addresses classroom,TRUE
classroom teaching,FALSE
whole many,FALSE
strategies can,FALSE
actively participating,TRUE
might consider,FALSE
consider ambulating,FALSE
group periodically,FALSE
participating either,TRUE
discussion concerning,FALSE
provided fair,TRUE
fair access,TRUE
learning thinking,FALSE
lesson took,FALSE
took place,FALSE
practices many,FALSE
personal structured,TRUE
environment suitable,TRUE
curricular materials,FALSE
student reasoning,FALSE
classes incorporated,TRUE
incorporated collaborative,TRUE
work conducted,FALSE
permanent groups,FALSE
students prior,TRUE
prior coursework,FALSE
coursework majors,FALSE
demographic variables,TRUE
variables diverse,TRUE
diverse groups,TRUE
generated using,FALSE
r package,FALSE
package mindiff,FALSE
mindiff v,FALSE
function assigns,FALSE
assigns students,TRUE
n groups,FALSE
minimizing via,FALSE
differences among,TRUE
multiple criteria,FALSE
prior biology,FALSE
courses plan,FALSE
plan demographic,TRUE
group assignments,TRUE
heterogenous within,FALSE
homogeneous among,FALSE
formally documenting,TRUE
documenting group,TRUE
group progress,FALSE
understand thinking,FALSE
foster learning,TRUE
ugta oversaw,FALSE
students ugtas,TRUE
knowing students,TRUE
seating locations,FALSE
assistance ugtas,FALSE
instructor gauge,FALSE
gauge student,FALSE
identify topics,FALSE
ugtas wore,FALSE
wore name,FALSE
name tags,FALSE
name tents,FALSE
call students,TRUE
group conversations,TRUE
wide discussions,FALSE
used transparent,TRUE
stakes cold,FALSE
cold calling,FALSE
encourage engagement,TRUE
student voices,TRUE
appropriately prepare,FALSE
prepare ugtas,FALSE
important roles,FALSE
workshops throughout,FALSE
semester focusing,FALSE
cognition engagement,TRUE
encourage inclusive,TRUE
mindset ugtas,TRUE
also prepared,FALSE
prepared weekly,FALSE
upcoming activities,FALSE
activities content,FALSE
learning difficulties,FALSE
students individually,TRUE
individually due,TRUE
quarantine conditions,FALSE
delivered content,FALSE
made available,FALSE
available online,FALSE
video walk,FALSE
pivottable implementation,TRUE
captions students,TRUE
complete bird,FALSE
bird observations,FALSE
final project,FALSE
weekly window,FALSE
different time,FALSE
time zones,FALSE
different living,TRUE
living situations,TRUE
situations observations,FALSE
not necessary,FALSE
fully identify,TRUE
species seen,FALSE
without binoculars,FALSE
students whose,TRUE
whose living,TRUE
living environment,TRUE
not include,FALSE
include views,TRUE
natural spaces,FALSE
spaces youtube,FALSE
youtube live,FALSE
video channels,FALSE
bird feeders,FALSE
feeders hosted,FALSE
cornell lab,FALSE
recommended online,TRUE
online bird,FALSE
also recommended,TRUE
pursuing bird,FALSE
instructors alike,FALSE
alike given,FALSE
virtual learning,FALSE
not everyone,TRUE
private workspace,FALSE
use video,FALSE
instead can,FALSE
can rely,FALSE
even just,FALSE
just typing,FALSE
chat box,FALSE
students form,TRUE
discussion groups,FALSE
groups just,FALSE
appreciated given,TRUE
designing videos,FALSE
lab lectures,FALSE
provide notes,FALSE
notes audio,FALSE
recommend following,TRUE
presented suitably,FALSE
suitably lastly,FALSE
instructor needs,TRUE
individualized feedback,TRUE
thoughtful constructive,TRUE
well explained,FALSE
traditional face,FALSE
face time,FALSE
students given,TRUE
unconventional way,FALSE
lateral transfer,TRUE
transfer map,TRUE
individual activity,TRUE
separate courses,FALSE
intended career,FALSE
career placing,FALSE
placing value,TRUE
value not,TRUE
stem courses,FALSE
general education,FALSE
education courses,FALSE
experiences students,TRUE
thus validating,FALSE
validating diverse,TRUE
supporting contributions,FALSE
ltm supports,FALSE
discussions around,FALSE
ltms especially,FALSE
include extracurricular,FALSE
extracurricular activities,FALSE
longitudinal transfer,TRUE
include past,FALSE
past learning,FALSE
projected future,FALSE
future learning,FALSE
learning needs,TRUE
skills play,FALSE
important role,FALSE
just self,FALSE
self regulation,FALSE
also self,FALSE
skills helps,TRUE
helps make,TRUE
make classrooms,FALSE
might otherwise,FALSE
lesson involves,FALSE
involves inclusive,TRUE
incorporates realistic,FALSE
realistic human,TRUE
human disease,TRUE
disease research,FALSE
research scenarios,FALSE
can visualize,TRUE
meaningful work,TRUE
format incorporates,FALSE
incorporates universal,TRUE
learning principles,FALSE
improve access,TRUE
learning opportunities,TRUE
rapidly adapted,TRUE
no cost,FALSE
lowers access,TRUE
access barriers,TRUE
students electronic,TRUE
electronic materials,FALSE
materials can,FALSE
display modified,FALSE
structured lab,FALSE
lab notes,FALSE
notes guide,FALSE
expert thinking,FALSE
thinking processes,FALSE
experiment summary,TRUE
summary lab,FALSE
report provides,FALSE
suggested structured,FALSE
structured outline,FALSE
guide information,FALSE
information processing,FALSE
offers opportunity,TRUE
data presentation,FALSE
activity free,FALSE
free response,FALSE
response questions,FALSE
conclusion section,FALSE
report gives,FALSE
supports metacognition,TRUE
self monitoring,FALSE
learning additionally,TRUE
readily adaptable,TRUE
teaching using,FALSE
using supporting,FALSE
supporting materials,FALSE
materials resources,FALSE
resources provided,FALSE
interactive demonstrations,TRUE
demonstrations allow,FALSE
describe enzyme,FALSE
enzyme function,FALSE
lab didactic,FALSE
didactic style,FALSE
invisible entities,TRUE
physical connection,TRUE
additional routes,TRUE
roles enzyme,FALSE
enzyme scientist,FALSE
scientist recorder,FALSE
recorder etc,FALSE
etc allowing,FALSE
ask questions,FALSE
class works,FALSE
candy saturation,FALSE
saturation curve,FALSE
not mobile,FALSE
mobile part,TRUE
candy thus,FALSE
allowing contributions,FALSE
not want,FALSE
run around,FALSE
class space,FALSE
homework data,FALSE
data fitting,FALSE
fitting assignment,TRUE
assignment can,TRUE
completed individually,TRUE
resources can,FALSE
appropriately cited,FALSE
institutional honor,FALSE
honor code,FALSE
activity works,FALSE
address inclusivity,TRUE
inclusivity using,TRUE
based problem,FALSE
solving strategy,FALSE
activity transparency,TRUE
transparency improving,TRUE
improving student,FALSE
student confidence,TRUE
rails activities,FALSE
increased transparency,TRUE
outsized positive,FALSE
positive impact,TRUE
academic performance,FALSE
performance confidence,TRUE
across racial,TRUE
racial gender,TRUE
gender area,TRUE
study class,FALSE
class year,FALSE
year lines,FALSE
instructors group,FALSE
maximize diversity,TRUE
groups using,FALSE
using demographic,TRUE
demographic information,TRUE
issues arise,FALSE
encourage group,TRUE
group collaboration,TRUE
learning tilt,FALSE
tilt higher,FALSE
higher ed,FALSE
b skills,FALSE
knowledge gained,FALSE
gained additionally,TRUE
difficult open,FALSE
adding language,TRUE
describes successful,FALSE
successful answers,FALSE
strongly recommend,TRUE
instructor highlights,FALSE
purpose statement,TRUE
otherwise understand,FALSE
understand instructor,FALSE
instructor expectations,FALSE
opportunity gap,TRUE
topic material,FALSE
students classify,TRUE
classify data,FALSE
lab engage,TRUE
develop projects,FALSE
discussions students,TRUE
additionally encouraged,TRUE
seek additional,TRUE
additional information,TRUE
information online,FALSE
online students,TRUE
students access,TRUE
access information,TRUE
ways including,FALSE
including instructor,FALSE
instructor delivery,FALSE
delivery reading,FALSE
watching videos,FALSE
videos students,TRUE
classifying image,FALSE
image data,FALSE
interpreting processed,FALSE
processed data,FALSE
students share,TRUE
media including,FALSE
including oral,FALSE
presentation written,FALSE
reflections graphs,FALSE
essays students,TRUE
graphical representation,FALSE
african vertebrate,TRUE
vertebrate fauna,FALSE
presentation photographs,FALSE
students encouraging,TRUE
encouraging participation,TRUE
may limit,FALSE
physical field,FALSE
real ecological,FALSE
ecological research,FALSE
research using,FALSE
lesson broadens,TRUE
broadens participation,TRUE
financial resources,TRUE
gain biology,FALSE
biology field,FALSE
not afford,FALSE
travel field,FALSE
field equipment,TRUE
equipment clothing,TRUE
multiple week,FALSE
week lesson,FALSE
deliberately included,FALSE
included patients,TRUE
backgrounds ethnicities,TRUE
integrate medical,FALSE
medical history,FALSE
test results,FALSE
important scientific,FALSE
process skill,FALSE
just benefit,FALSE
benefit pre,FALSE
pre health,TRUE
health students,TRUE
diagnostic case,FALSE
study allows,FALSE
paths thought,FALSE
thought processes,FALSE
answer lastly,FALSE
common goal,FALSE
works collectively,FALSE
